rand_num,name,MC-Mean,MC-STD,NN-Dist,IM1,IM2,optim_time
1,C-Min-Edit,0.9984566406011581,0.014646348702560322,1.5969559463294367,0.8145162121130824,0.016231121093262895,0.6954100131988525
2,C-Min-Edit,0.9994058482050896,0.0063407369935982805,1.0056584420171495,0.7529097928172529,0.016935968834072758,0.5863323211669922
1,C-Min-Edit,0.9990819265842438,0.00960984452069862,1.5969559463294367,0.8145162121130824,0.016231121093262895,0.692406415939331
2,C-Min-Edit,0.998949559032917,0.008392284477356798,1.0056584420171495,0.7529097928172529,0.016935968834072758,0.5588586330413818
3,C-Min-Edit,0.9999749115109444,0.0003773606451858043,0.7870539576636736,1.0,0.006018754869174262,0.06656956672668457
4,C-Min-Edit,0.9772965500354767,0.06367952990715064,1.387107748565966,1.0,0.03634737616214118,1.918942928314209
5,C-Min-Edit,0.9987009755373001,0.015160533214578196,0.819901782764782,1.3729478021758323,0.011083879824619815,0.6667635440826416
6,C-Min-Edit,0.9991496977806091,0.008613622306600672,1.0831992102265486,0.10536331104204777,0.07334899752731053,0.06556320190429688
7,C-Min-Edit,0.9999963065385818,9.835668769611908e-05,0.9987022908823311,0.9862429156822182,0.02430630575410274,0.47638535499572754
8,C-Min-Edit,0.9999986348152161,3.796564414532099e-05,0.8407903534253918,1.1348608071687376,0.04749968642822762,0.5572600364685059
9,C-Min-Edit,0.9998807712793351,0.0011554751192718363,1.0713926029410832,0.02820067544868144,0.011121804217805183,1.27915620803833
10,C-Min-Edit,0.9992299007177353,0.006784216533001485,1.3578176000983058,0.9416599061610081,0.02333484308784145,0.4716670513153076
11,C-Min-Edit,0.9989794091582298,0.009736239186186919,0.9883841642445074,1.152232956570734,0.019244821975738572,2.9118165969848633
12,C-Min-Edit,0.9989741520285607,0.006566283763328613,1.1083806416140303,36.89419772067116,0.8549396840506146,0.41373610496520996
13,C-Min-Edit,0.9982348026633263,0.011617707558123776,0.9998087949173688,1.3986749593405212,0.016873156897693836,0.3649303913116455
