rand_num,name,MC-Mean,MC-STD,NN-Dist,IM1,IM2,optim_time
1,PIECE,116546.66739414215,400857.8490505422,0.4576684689728795,0.45459332638406286,0.015489432045644869,3.062934637069702
1,Min-Edit,104.77580450558662,169.50001463554938,1.6450233700532,0.8117747380474531,0.015805423186688042,0.18020009994506836
1,C-Min-Edit,112.3524436545372,221.81258458449457,1.4725973903508003,1.0,0.015781613611843024,0.0
2,PIECE,113097.8867133789,250113.4795412863,0.30477786860875045,0.5017138379316081,0.014578128141858153,2.9811060428619385
2,Min-Edit,87.83300840699673,129.34783914199136,0.9762859948653667,0.7475694980704823,0.017352398341364636,0.1736140251159668
2,C-Min-Edit,147.98253870272637,430.1666658659742,1.025088588850106,1.0,0.022254668720894336,0.0
3,PIECE,82916.58897245026,186634.81231272794,0.4312418563111342,0.8390104321473087,0.011274564666627018,2.980901002883911
3,Min-Edit,1185.6715363640785,2316.2170076367292,0.8337365335438672,0.7261788530453145,0.005486387685133802,0.02452683448791504
3,C-Min-Edit,1033.1301753787995,1732.6402556114213,0.7876435644735736,1.0,0.005962310630709155,0.0
4,PIECE,2873.351417681694,5537.687927271637,0.6323141076615995,0.9500447808823329,0.03727175685151991,3.047790050506592
4,Min-Edit,14.224245539426803,17.813690398010184,1.5150129032513293,1.0964169374309105,0.046991395605595,0.7790737152099609
4,C-Min-Edit,1134.2343594770432,2431.8228566891003,1.1599759152121303,1.0,0.032463358578243874,0.0
5,PIECE,67901.36045793915,160506.47643507522,0.34260874455681267,0.9820393933546785,0.009804157751765338,2.923715114593506
5,Min-Edit,114.35888346803188,145.61735053465011,0.8101338662566473,1.3763116401173785,0.011121638848617721,0.21624302864074707
5,C-Min-Edit,801.016345097065,1187.1588733638416,0.7072322084079129,1.0,0.010749817682896727,0.0
6,PIECE,35153.18242222595,66618.43357771896,0.30924643523572987,0.05359906298064441,0.030514299049861554,2.8763749599456787
6,Min-Edit,61.327370211601256,68.69135060189183,1.0454049347630716,0.10409953197891517,0.07344159400657244,0.025530576705932617
6,C-Min-Edit,39.2075815885067,40.66169313030859,1.0918845317051182,1.0,0.7694497087863585,0.0
7,PIECE,45642.58169677639,93326.13910437991,0.315908242676885,0.9067543274811525,0.017011929261779572,3.0025901794433594
7,Min-Edit,3058.648961942196,7643.436711423947,0.9890925815214722,1.0126153943737903,0.0245988147433109,0.11961722373962402
7,C-Min-Edit,2220.1075857236387,5234.440127518307,0.959546417699052,1.0,0.021174165740303518,0.0
8,PIECE,45930.08344505882,92910.1145716148,0.5478661869053867,0.8565395144845546,0.047676202864246404,3.2963757514953613
8,Min-Edit,2166.2292335100174,8797.565841551954,0.8414686120527782,1.1382205890476185,0.04715860768624649,0.14240765571594238
8,C-Min-Edit,2914.8108109145164,7178.198143499653,0.7239245429318424,1.0,0.045421824465319977,0.0
9,PIECE,47556.205688858034,80668.942862376,0.22999908698772292,0.023131186297719823,0.012514288458792457,2.848458766937256
9,Min-Edit,46.76084685134888,39.66170278262255,1.0966344124564031,0.02733741545700883,0.01151014605892773,0.4394540786743164
9,C-Min-Edit,372.6154223847389,482.500867126078,0.4607997153771028,1.0,0.8159533868701426,0.0
10,PIECE,181271.6794689331,493732.9777780818,0.35328204582285816,0.6770118727772315,0.012042142392780565,2.913818597793579
10,Min-Edit,80.8653398052454,88.89500138761832,1.357815784215913,0.9406438514336772,0.022904989732144783,0.0895850658416748
10,C-Min-Edit,122.44619587278366,178.8753481159968,1.0258774974351095,1.0,0.01977636477455706,0.0
11,PIECE,81289.76732943725,209178.38465555743,0.4180939501449819,1.0120046955938233,0.03638913861773749,2.8265950679779053
11,Min-Edit,53.19910351383686,63.04365883444853,0.9803152237498128,1.134920481560452,0.01859674474089348,1.2098243236541748
