rand_num,name,MC-Mean,MC-STD,NN-Dist,IM1,IM2,optim_time
1,PIECE,230381.48528208924,1074731.060691292,0.42279656664079346,0.4351805976280985,0.016605751258851987,5.594858169555664
2,PIECE,121105.0260686226,254959.61117404606,0.2708690266326619,0.5215175160477817,0.014580429566790246,6.001264333724976
3,PIECE,110226.93965332031,259962.0766173771,0.47615226232816943,0.8216789844831641,0.011338707608338178,5.4174206256866455
4,PIECE,4868.926099287033,10475.153880216698,0.5522405456966395,0.9691583479931303,0.032778109950720405,5.352657318115234
5,PIECE,109559.21544064331,220301.289990099,0.4205616761072235,1.0019776445177835,0.00971169874356408,5.5014660358428955
6,PIECE,43733.83242453766,80896.50265196359,0.3568811826299726,0.06378569808623226,0.03151431129149587,5.555609464645386
7,PIECE,41287.20080595398,77577.0613982017,0.31248940779330475,0.6715318356296749,0.01515894047962504,5.637054920196533
8,PIECE,40987.892071739196,82124.04341309378,0.5241947813552358,0.8841817151181685,0.04232626753650733,5.772214651107788
9,PIECE,42339.66581811524,81671.17092538162,0.2837477286698387,0.03640995470512791,0.010934971195710507,5.650960206985474
10,PIECE,235961.6241700592,683945.2179361935,0.3721565539426737,0.5514716401543162,0.01065446612871403,5.5955235958099365
11,PIECE,228344.98341145326,731850.2341719599,0.4006740383831104,0.9176971210481899,0.014508081899107747,5.79497504234314
12,PIECE,8548.01336894989,12573.148963364669,0.42185667538058186,21.550552640448032,0.8184374838051107,5.508595705032349
13,PIECE,64912.360748006824,127911.38129654329,0.3209287463678122,0.950758326977486,0.021356299281730773,5.556516885757446
14,PIECE,585744.3214151534,2231236.3872242286,0.31141844667817037,0.8737160628679406,0.01564925773446645,5.554651260375977
15,PIECE,46475.61803504944,109905.07811955149,0.3958509917947306,0.847761086700515,0.020587423752802075,5.5933239459991455
16,PIECE,230184.87148501587,716917.4077233761,0.49025588463170217,1.0075110062728734,0.012702804977152747,6.234310150146484
17,PIECE,61631.631039642336,131349.61290435874,0.4178603650716896,0.7120511802547921,0.019542068364624257,5.516182899475098
18,PIECE,195366.00393665314,458042.01431818574,0.3532850741818371,0.8417727624032952,0.011800104779554501,5.775341987609863
19,PIECE,76118.18177649689,188793.69498345864,0.3510611883858272,0.08503992275957137,0.02634956451049125,5.614477634429932
20,PIECE,34095.70194232178,51334.825859429904,0.1351053041692333,72.99368462521262,0.9221647266422054,5.523579835891724
21,PIECE,127958.93019128418,254638.7038479191,0.30127535533821087,0.8837744548836637,0.015280174139802247,5.685983896255493
22,PIECE,220166.35038967896,512818.11644244014,0.30186518699326226,0.8197911334294395,0.01893496851897862,5.639123439788818
23,PIECE,147801.1315577774,517244.4317577885,0.3024963822998046,0.028009285930784777,0.01579294403489805,5.663525819778442
24,PIECE,483645.35959890747,1159367.5887072831,0.3894007750330703,0.6348914089665105,0.018062069494199348,5.566536903381348
25,PIECE,67260.17183663369,139568.3983911298,0.29905267833980237,0.46372372758965846,0.06372669375077593,5.5452351570129395
26,PIECE,32151.56583504486,51663.675675712606,0.2248283600339732,1.0637661283244428,0.015443905283712188,5.518215656280518
27,PIECE,141959.1906497345,374596.7727741944,0.30392789967486566,1.0429245523174582,0.008410180970811242,5.5064098834991455
28,PIECE,183991.14455538176,532478.7323814277,0.45249857063204846,0.8431238254324733,0.016678398104231267,5.456782579421997
29,PIECE,18323.076209495546,42256.18524048205,0.49146291020429544,0.9249161139342599,0.03506620566565546,5.585092782974243
30,PIECE,173873.71621987916,535779.4082209095,0.3103506893891809,0.7099347390783234,0.00758502109825745,5.487746477127075
31,PIECE,252118.3356498108,673714.865496261,0.2574180080083994,0.7869813130500072,0.009941938888382828,5.5608134269714355
32,PIECE,69907.40266160584,139694.20926649042,0.34669409726059264,0.7163177445438516,0.009457404100571071,5.65039849281311
33,PIECE,178326.76572205353,402101.1573667618,0.3516821206157487,0.8785293790964838,0.009718403046925273,5.520336389541626
34,PIECE,105.36351877045631,115.82599479607524,0.7049931414654956,0.16607468051566396,0.07806219959402952,5.553194999694824
35,PIECE,53328.27347410584,106366.37662465671,0.4156712002684657,0.8915530256230926,0.02136779422726407,5.535605430603027
36,PIECE,109896.20622221375,201679.41969510354,0.4159068681680945,0.9996891374107365,0.010561856473337442,5.521049499511719
37,PIECE,28079.437154979707,68912.03294839467,0.7563206281107175,1.1023638930430706,0.07753685617787695,5.449005842208862
38,PIECE,38852.56729592896,107312.47030611621,0.49280212974352194,1.146059053800133,0.014875108114404257,5.947779893875122
39,PIECE,72151.41326583862,144163.23563552267,0.32131205671931184,0.6006905584806405,0.03454240045363865,5.5712950229644775
40,PIECE,103975.18380326843,228903.38351639378,0.569682334935976,1.046530474766701,0.011477227909700688,5.622769355773926
41,PIECE,83281.36724575424,158333.63099970447,0.24593791862384096,0.5487446617210928,0.01890035717565262,5.648216009140015
